NomeBot;IdOrdem;Data;Odd;Stake;PLR
UNDER 0.5 FT [1.48- 2.5];305631048529;2023-05-01;1.96;2;1.7952
UNDER 0.5 FT [1.48- 2.5];305659103719;2023-05-01;2.14;2;2.1318
UNDER 0.5 FT [1.48- 2.5];305678035458;2023-05-01;2.06;2;-2
UNDER 0.5 FT [1.48- 2.5];305777031201;2023-05-02;2.1;2;2.057
UNDER 0.5 FT [1.48- 2.5];305777423015;2023-05-02;2.22;2;2.2814
UNDER 0.5 FT [1.48- 2.5];305784501699;2023-05-03;2.18;2;2.2066
UNDER 0.5 FT [1.48- 2.5];305907172098;2023-05-03;1.93;2;1.7391
UNDER 0.5 FT [1.48- 2.5];306020517140;2023-05-05;2.34;2;2.5058
UNDER 0.5 FT [1.48- 2.5];306120590558;2023-05-05;2.26;2;2.3562
UNDER 0.5 FT [1.48- 2.5];306130963698;2023-05-05;2.4;2;2.618
UNDER 0.5 FT [1.48- 2.5];306309451508;2023-05-06;2.48;2;2.7676
UNDER 0.5 FT [1.48- 2.5];306330074262;2023-05-07;2.16;2;-2
UNDER 0.5 FT [1.48- 2.5];306392324699;2023-05-07;2.44;2;-2
UNDER 0.5 FT [1.48- 2.5];306402196076;2023-05-07;2.08;2;-2
UNDER 0.5 FT [1.48- 2.5];306440642944;2023-05-07;2.02;2;1.9074
UNDER 0.5 FT [1.48- 2.5];306442724659;2023-05-07;2.48;2;-2
UNDER 0.5 FT [1.48- 2.5];306479285398;2023-05-07;2.2;2;2.244
UNDER 0.5 FT [1.48- 2.5];306553138730;2023-05-08;2.3;2;2.431
UNDER 0.5 FT [1.48- 2.5];306553139149;2023-05-08;2.12;2;2.0944
UNDER 0.5 FT [1.48- 2.5];306553349994;2023-05-08;2.46;2;-2
UNDER 0.5 FT [1.48- 2.5];306593145103;2023-05-08;1.95;2;1.7765
UNDER 0.5 FT [1.48- 2.5];306785569436;2023-05-11;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];307021688018;2023-05-13;1.99;2;1.8513
UNDER 0.5 FT [1.48- 2.5];307136239380;2023-05-13;2.3;2;2.431
UNDER 0.5 FT [1.48- 2.5];307220941424;2023-05-14;2.32;2;2.4684
UNDER 0.5 FT [1.48- 2.5];307275802362;2023-05-14;2.18;2;2.2066
UNDER 0.5 FT [1.48- 2.5];307297632330;2023-05-14;2.06;2;-2
UNDER 0.5 FT [1.48- 2.5];307331896110;2023-05-14;1.96;2;-2
UNDER 0.5 FT [1.48- 2.5];307350547093;2023-05-14;2.2;2;-2
UNDER 0.5 FT [1.48- 2.5];307359515076;2023-05-14;2.24;2;2.3188
UNDER 0.5 FT [1.48- 2.5];307452469195;2023-05-15;2.02;0.24;-0.24
UNDER 0.5 FT [1.48- 2.5];307457960239;2023-05-16;1.86;2;1.6082
UNDER 0.5 FT [1.48- 2.5];307542821416;2023-05-16;2.46;2;-2
UNDER 0.5 FT [1.48- 2.5];307660884083;2023-05-18;2.04;2;1.9448
UNDER 0.5 FT [1.48- 2.5];307660936302;2023-05-18;2.18;2;2.2066
UNDER 0.5 FT [1.48- 2.5];307859654933;2023-05-19;2.28;2;-2
UNDER 0.5 FT [1.48- 2.5];307871942004;2023-05-19;2.46;2;-2
UNDER 0.5 FT [1.48- 2.5];307873839013;2023-05-19;2;2;1.87
UNDER 0.5 FT [1.48- 2.5];307888655108;2023-05-19;2.12;2;-2
UNDER 0.5 FT [1.48- 2.5];307899290351;2023-05-20;2.32;2;2.4684
UNDER 0.5 FT [1.48- 2.5];307999835980;2023-05-20;2.02;2;-2
UNDER 0.5 FT [1.48- 2.5];308002195022;2023-05-20;2.08;2;-2
UNDER 0.5 FT [1.48- 2.5];308058959603;2023-05-20;2;2;-2
UNDER 0.5 FT [1.48- 2.5];308639515710;2023-05-25;2.22;2;-2
UNDER 0.5 FT [1.48- 2.5];308930680273;2023-05-27;2.26;2;2.3562
UNDER 0.5 FT [1.48- 2.5];308930680369;2023-05-27;2.16;2;-2
UNDER 0.5 FT [1.48- 2.5];309108876870;2023-05-29;2.5;2;-2
